shop_was_in_page,shop_img,shop_title,shop_url,shop_id,shop_selling_type,senfi_number,shop_all_products_target_url,cooperation_status_with_emalls,name_of_person_in_charge,phone_number,shop_address,shop_email,shop_score,shop_social_media_handles,shop_recieved_date,shop_crawled_at,shop_current_city,shop_duration_of_cooperation_with_emalls,shop_website,shop_Enamad_sign,images
2,http://emalls.ir//files/shoplogo/rsaaxk2t1gfascfmgs382s0xqnutv3gag3ystpcv61cyyz51ax[medium].png,چاپ کیارنگ,https://emalls.ir//Shop/19069/,19069,اینترنتی,,,عدم همکاری با ایمالز,رضا استیری,۰۵۱۳۷۰۴۴,محله پردیس-خیابان بهارستان 1-کوچه ((فرعی اول چپ))-پلاک 0-قطعه اول-طبقه همکف,amina [dot] alavinia [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:21.164617+00:00,خراسان رضوی - مشهد,--,https://kiarangchap.com/,دارد (یک ستاره),
5,http://emalls.ir//files/shoplogo/sqzoc1bv313f7gghqjhlk6kc1c8l2h0wwyouitulqhh1spnwb5[medium].png,رویسا,https://emalls.ir//Shop/25565/,25565,اینترنتی,,,قطع همکاری با ایمالز,هادی احدی نژاد درزی,۰۱۱۳۲۰۷۳۷۱۲,بابل – شهرک صنعتی منصورکَنده – بلوار صنعت – خیابان بوستان – پلاک B12,khalilzadeh [at] ruysa [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:21.266418+00:00,مازندران - بابل,--,https://ruysa.ir/,دارد (یک ستاره),
3,http://emalls.ir//files/shoplogo/ar36cg4z2bd2tu7ezkt0uwayuoll7mmw80j1m65dgw5ov6ygcm[medium].png,عطر محیا,https://emalls.ir//Shop/31788/,31788,اینترنتی,,,عدم همکاری با ایمالز,سید علی اکبر حائری,۰۵۱۳۵۱۴۸۷۷۲,,Parferomeco [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:21.431351+00:00,خراسان رضوی - مشهد,--,https://parferome.ir/,دارد (صفر ستاره),
5,http://emalls.ir//files/shoplogo/0t1svskhqpvs4aahxvbcqau70tzdqj8jjijncqorjh4t25rneu[medium].png,دنیای دوربین,https://emalls.ir//Shop/36645/,36645,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,مهدي آهنگري,۰۲۶۳۲۲۶۱۴۰۵,محله: مظاهری، خیابان فاطمیه، خیابان شهید دکتر بهشتی ، پلاک: 0.0، فدک، طبقه: همکف، واحد: 41,mahdiahangari59 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:21.651519+00:00,البرز - کرج,1 سال و 4 ماه و 26 روز,https://donyidorbin.ir/,دارد (صفر ستاره),
3,http://emalls.ir//files/shoplogo/rj452z3kk0a3ze1x8drvwe8boh1cc7txqkscpz5pbnqioaaa5b[medium].png,بازار جلفا,https://emalls.ir//Shop/32631/,32631,اینترنتی,,,عدم همکاری با ایمالز,الهام جباری,۰۴۱۴۲۰۳۸۳۴۸,جاده کلیسا، خیابان ولی عصر، جاده (کلیسای سنت استپانوس)، پلاک: 0.0، مجتمع تجاری ستارخان ارس، راهروی کاج، طبقه: اول، واحد: 351,info [at] bazarjolfa [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:21.903291+00:00,آذربایجان شرقی - جلفا,--,https://bazarjolfa.com/,دارد (یک ستاره),
3,http://emalls.ir/src/shop-default.svg,,https://emalls.ir//Shop/1738/,1738,اینترنتی,,,عدم همکاری با ایمالز,,۰۹۲۱۰۱۲۰۶۶۸,بالاتر از چهارراه ولیعصر، نرسیده به بزرگمهر، بن‌بست گلساز پلاک 2 واحد یک,,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:22.066782+00:00,تهران - تهران,--,,ندارد,
2,http://emalls.ir//files/shoplogo/n022wq7dbjh775quw1to4l8ip5wx8qy4et5oe0di3u4qwg7x3i[medium].png,تجهیزات پزشکی مشهد تنفس,https://emalls.ir//Shop/27046/,27046,اینترنتی,,,عدم همکاری با ایمالز,فروشگاه مشهد تنفس ,۰۵۱۳۸۱۱۴۹۱۶,محله: کوهسنگی، خیابان شهید بهشتی 9 [کوهسنگی 4]، خیابان کوهسنگی، پلاک: 0.0، ساختمان زیست خاور، طبقه: منفی 1,mashhadtanaffos [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:22.166162+00:00,خراسان رضوی - مشهد,--,https://kowsarhealthcare.com/,دارد (یک ستاره),
2,http://emalls.ir//files/shoplogo/g22hdcn4lzz4pxpjijziwf1kpjwx8nge3lqku3ddb74f25t0o7[medium].png,استوک پی سی,https://emalls.ir//Shop/21881/,21881,اینترنتی,,,عدم همکاری با ایمالز,حسن مهرپور,۰۲۱۷۶۸۷۴۲۵۰,میدان رسالت خیابان هنگام بعد از تقاطع فرجام ساختمان پارسا پلاک 185 طبقه اول واحد 1 ,mehrpour [dot] hasan [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989123118907,https://t.me/stockpc1",چهارشنبه ۳ بهمن,2025-01-22 17:11:22.493465+00:00,تهران - تهران,--,https://stockpc1.com/,دارد (یک ستاره),
3,http://emalls.ir//files/shoplogo/gorr04zjnw54m348on4eeds2kbd11547mwxk1h7bvx1xnpm1ry[medium].jpg,اوبا مارکت,https://emalls.ir//Shop/46264/,46264,اینترنتی,,,عدم همکاری با ایمالز,بهزاد کریم زاده,۰۴۱۳۶۳۸۹۷۳۶,شهرک فرهنگیان، خیابان معلم، خیابان دانش دوم، پلاک: 0.0، طاها، ق239راه پله سوم، طبقه: 8، واحد: 5,info [at] obamarket [dot] ir,بدون امتیاز,https://instagram.com/_obamarket_,چهارشنبه ۳ بهمن,2025-01-22 17:11:22.746110+00:00,آذربایجان شرقی - تبریز,--,https://obamarket.ir/,دارد (یک ستاره) معتبر تا 1 سال و 8 ماه و 21 روز,
2,http://emalls.ir//files/shoplogo/a743ilvi15fgn2seiyodmwyaawiml3nxssdmc8dmnfsdduvdg1[medium].png,آدنا,https://emalls.ir//Shop/42077/,42077,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,نادر درخشانی انوار ,۰۱۳۴۱۱۴۳۱۰۶,امام خمینی (دکتر شریعتی)، خیابان دکترشریعتی، بلوار آزادی، پلاک: 0.0، پارادایس، غرفه 3، طبقه: همکف,nader [dot] derakhshani [dot] anvar [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:22.849911+00:00,گیلان - آستانه اشرفیه,10 ماه و 20 روز,https://adoona.ir/,دارد (یک ستاره) معتبر تا 1 سال و 29 روز,
2,http://emalls.ir//files/shoplogo/c0un03kettl2nabp4xktjprvi772z6udaw2wtmmosqk6lntx22[medium].png,شرکت اسیا طب مهرگان پارس ,https://emalls.ir//Shop/27045/,27045,اینترنتی,,,قطع همکاری با ایمالز,شیما حسن پری ,۰۲۱۲۶۲۹۵۱۸۲,جردن خ شهنواز بلوار گیتی پ۱۹,atm [dot] pars1397 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:23.317490+00:00,تهران - تهران,--,https://asiatebmehregan.com/,دارد (صفر ستاره),
2,http://emalls.ir//files/shoplogo/dxg8l80ltjyj768f3xmv1zpicapb8zq1s60r3hrz0h516x3fzs[medium].jpg,پالونیا,https://emalls.ir//Shop/19070/,19070,اینترنتی,,,قطع همکاری با ایمالز,Mehdi saeedi,۰۲۸۳۳۹۹۲۶۳۸,محله طالقانی ، خیابان کوثر ، خیابان آیت اله طالقانی ،  ساختمان خلیج فارس ، طبقه همکف,,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:23.443560+00:00,قزوین - قزوین,--,https://paloniaa.ir/,دارد (یک ستاره),
3,http://emalls.ir//files/shoplogo/xdsspb2qdb28vv0j7b4giciap67xybfst3ja32sk6idgsqqxo7[medium].png,جیم شاپ,https://emalls.ir//Shop/29131/,29131,اینترنتی,,,عدم همکاری با ایمالز,محمد ملکی,۰۰۵۱۴۶۱۳۲۳۲۶,چهارراه رادکان، کوچه شهدا 8 [شهیدغفارخسروپناه]، کوچه ((حسن پارسایی فر))، پلاک: 5.0، طبقه: 2،,mohammadmaleki2081 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:23.857601+00:00,خراسان رضوی - چناران,--,https://jimshop.ir/,دارد (یک ستاره),
2,http://emalls.ir/src/shop-default.svg,سالی یدک,https://emalls.ir//Shop/42076/,42076,اینترنتی,,,عدم همکاری با ایمالز,علی صباح,۰۵۱۳۶۹۰۹۸۲۰,محله: ایثارگران، خیابان زمان 13 ( امین 14)، خیابان توس 72 ( امین )، پلاک: 154.0، طبقه: همکف,sabah0098 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:23.960802+00:00,خراسان رضوی - مشهد,--,https://saliyadak.com/,دارد (یک ستاره) معتبر تا 4 ماه و 16 روز,
5,http://emalls.ir//files/shoplogo/d03jffywbznep2iuymxpe1rdr3pg55d2j4z64wc682n3qsokla[medium].png,دکتر فرهنگ هلاکویی,https://emalls.ir//Shop/24479/,24479,اینترنتی,,,عدم همکاری با ایمالز,محمد حبیبی,۰۹۱۰۲۶۰۰۸۴۸,"البرز کرج استان: البرز، شهرستان : کرج، بخش : مرکزی، شهر: کرج، محله: المهدی، کوچه یاس سوم، بن بست شهید محمدعلی اسماعیلی، پلاک: 4.0، طبقه: اول، واحد: 1،
",Farhanghola [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:24.321267+00:00,البرز - کرج,--,https://drfh.ir/,دارد (صفر ستاره),
2,http://emalls.ir//files/shoplogo/vzx7lgowcguxpzx63s5el8c61vocxhz4rbp8gw6z2gncu8f4wg[medium].png,یسان تک,https://emalls.ir//Shop/25811/,25811,اینترنتی,,,عدم همکاری با ایمالز, فرشته اخوان,۰۲۱۵۶۲۷۷۱۲۸,حسن آباد قلعه اکبربیک، محله: حسن آباد خالصه، خیابان شهید احسانی راد، خیابان فناوران، پلاک: 0.0، مجتمع تحقیقاتی عصر,sales [at] yesontech [dot] co,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:24.609853+00:00,تهران - اسلام‌شهر,--,https://yesontech.co/,دارد (یک ستاره),
3,http://emalls.ir//files/shoplogo/s26t0vmlsbeu5disivr4tmxenvw0s3s1x6v8tk3yjogmdnjlf1[medium].png,جکوزی آیرال ,https://emalls.ir//Shop/32626/,32626,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,سینا سلطانی,۰۲۱۸۸۲۱۸۰۱۰ ,محله: آرارات، خیابان شهید حجت اله عباس شیرازی، خیابان شهریار، پلاک: 34.0، شیراز، طبقه: 3، واحد: 6,Sales [at] Ayralone [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:24.718729+00:00,تهران - تهران,1 سال و 9 ماه و 23 روز,https://ayralone.com/,دارد (یک ستاره),
2,http://emalls.ir/src/shop-default.svg,سی سی آی,https://emalls.ir//Shop/342/,342,اینترنتی,,,غیرفعال به دلیل نداشتن نماد,علیرضا باباصفری,۰۳۱-۳۶۶۱۸۴۱۱-۱۳ _ ۰۹۳۶۳۹۳۸۷۳۶,اصفهان ، خيابان امام خمینی ، خیابان شریف ، میدان شاهد ، مجموعه ستارگان,AB [dot] SETAREGAN [at] YAHOO [dot] COM,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:25.180805+00:00,اصفهان - اصفهان,9 سال و 5 ماه و 16 روز,http://3030i.ir/,ندارد,
3,http://emalls.ir//files/shoplogo/l84dxhz2p4e5lq08k3ctjltmjfhshckayqljuv2t4gqze25zko[medium].png,دما پویا,https://emalls.ir//Shop/916/,916,اینترنتی,467838596,,قطع همکاری با ایمالز,محسن  مسلمی,۰۲۱۷۷۶۱۹۱۲۰,تهران - تهران - خیابان طالقانی شرقی - نرسیده به شریعتی - نبش پاساژ تاسیسات-پ 13/2, moslemi64m [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:25.403086+00:00,تهران - تهران,--,https://damapouya.com/,ندارد,
2,http://emalls.ir//files/shoplogo/z8hfa8n7v7a04ub0zn60qsccv62m2emnqkzk2bj6nctzdybd0z[medium].png,سالار نتورک,https://emalls.ir//Shop/25803/,25803,اینترنتی,,,قطع همکاری با ایمالز,علی جمشیدی,۰۲۵۳۷۷۶۵۷۱۵,محله: 15خرداد، کوچه کیال16-شهیدمهدی کیال[1]، کوچه 3[شهیدمتقیان نژاد]، پلاک: 3.0,4322300 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:25.744986+00:00,قم - قم,--,https://salarnetwork.com/,دارد (یک ستاره),
5,http://emalls.ir//files/shoplogo/yc6r8d01qvczjedfypk8z0og2015678p5vqnglpx13f0q7z5mo[medium].png,محصولات آرایشی و بهداشتی اسکیپ,https://emalls.ir//Shop/26851/,26851,اینترنتی,,,قطع همکاری با ایمالز,امید شاماری,۰۲۶۳۶۵۱۳۱۸۲,کرج،فردیس،خیابان ۱۳شرقی پلاک۱۴۵,escapedeodorant [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:25.953233+00:00,تهران - تهران,--,https://escapedeodorant.ir/,دارد (صفر ستاره),
2,http://emalls.ir//files/shoplogo/1e74dei2xxbpf8j87r7f6blay1t76oj0p3i80nphm4mrzd51g2[medium].png,بروزکالا,https://emalls.ir//Shop/42075/,42075,اینترنتی,,,عدم همکاری با ایمالز,عبدالله خلیلی,۰۳۸۳۴۲۲۸۴۱۶,دانشسرا، کوچه شهدا 16 ، کوچه گشتاسب، پلاک: 11.0، طبقه: همکف,70golpesar24 [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989132809641,https://t.me/berozkalla,https://instagram.com/berozkalla",چهارشنبه ۳ بهمن,2025-01-22 17:11:26.063063+00:00,چهار محال بختیاری - بروجن,--,https://berozkalla.ir/,دارد (یک ستاره) معتبر تا 1 سال و 1 ماه و 6 روز,
2,http://emalls.ir//files/shoplogo/eo0i50la7acnbjo44xmuv56ne3dkitwiaa7xl6t5mzez18adkz[medium].jpg,محصولات عارضی,https://emalls.ir//Shop/7781/,7781,اینترنتی,,,عدم همکاری با ایمالز,مرتضی عارضی,۰۲۱۸۸۵۴۹۸۸۶,تهران - میدان آرژانتین-خیابان بخارست-خیابان یکم-پلاک 6 - طبقه سوم - واحد 9,Morteza [dot] arezi [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:26.336394+00:00,تهران - تهران,--,https://areziskincare.com/,دارد (یک ستاره),
5,http://emalls.ir//files/shoplogo/nbcgliz2ogq57jj22pfwjskzyrv3665gl1hrz2n3oyq5bhhl4p[medium].jpg,سهند شیمی,https://emalls.ir//Shop/41282/,41282,اینترنتی,,,عدم همکاری با ایمالز,,,کوی نصر، خیابان شهید علیرضا کسروی، خیابان شهید محمد مرادی (31)، پلاک: 26.0، طبقه: 2,,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:26.466518+00:00,تهران - تهران,--,https://sahand-chemicals.com/,دارد (یک ستاره),
4,http://emalls.ir/src/shop-default.svg,گالری بلوط,https://emalls.ir//Shop/43521/,43521,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,ابراهیم بهرامی,۰۵۱۳۸۵۹۴۲۵۶,کوهسنگی، خیابان شهید بهشتی 9 [کوهسنگی 4]، خیابان کوهسنگی، پلاک: 0.0، زیست خاور، طبقه: همکف، واحد: 3104,artphotography2012 [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989155190557,https://t.me/balutartgallery,https://instagram.com/balutartgallery",چهارشنبه ۳ بهمن,2025-01-22 17:11:26.570087+00:00,خراسان رضوی - مشهد,9 ماه,https://balutartgallery.ir/,دارد (یک ستاره),
2,http://emalls.ir//files/shoplogo/bw5yockr1dd43kb07uhm7r35z0uuf4elzzuoio3jir6ce7qjgb[medium].png,کنسول کیلینیک,https://emalls.ir//Shop/689/,689,اینترنتی,,,عدم همکاری با ایمالز,محمدحسین مویدپور,"۶۶۵۷۵۲۷۴,۷۵","تهران , بلوار کشاورز , تقاطع دکتر قریب , پلاک 386 طبقه همکف",banias [dot] consoles [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:26.687343+00:00,تهران - تهران,--,http://console-clinic.ir/,دارد (یک ستاره),
3,http://emalls.ir/src/shop-default.svg,دیبا,https://emalls.ir//Shop/915/,915,حضوری,,,قطع همکاری با ایمالز,نوید   ارتفاع,۰۲۱-۸۸۶۵۴۹۶۰-۰۹۱۹۳۸۰۵۷۱۰,میرداماد-مجتمع کامپیوتر پایتخت- برج-طیقه 5- واحد 512,inavid [dot] e [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:26.866076+00:00,تهران - تهران,--,,,
3,http://emalls.ir//files/shoplogo/74dlpwb7clrqyaguvsdfywkhojeiklvrsfrgda8h40wukor6ju[medium].jpg,ویپاد,https://emalls.ir//Shop/23452/,23452,اینترنتی,,,قطع همکاری با ایمالز,حمید حیدری,۳۵۱۴۳۸۰۰,محله: جاهدشهر، خیابان شهیدصولتی[سجادیه16-مجیدیه33/5]، خیابان رحمانیه 30 [مجیدیه 27/11]، پلاک: 0.0، مجتمع ارکیده، بلوک A، طبقه: سوم,sales [dot] hamidheidari [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:27.092055+00:00,خراسان رضوی - مشهد,--,http://vpods.ir/,ندارد,
2,http://emalls.ir//files/shoplogo/txiqbe7nm311chg7yg2hjy7r20614p1vv2skhjadp45o3lwyrr[medium].jpg,دنیای باطری,https://emalls.ir//Shop/692/,692,اینترنتی,,,عدم همکاری با ایمالز,دنیای باطری,۰۲۱-۶۶۱۷۱۷۲۳-۶۶۳۴۲۵۹۴-۹,تهران ، خیابان جمهوری ، پاساژ علاءالدین ، طبقه 4 ، واحد 467 ,donyabattery [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:11:27.453115+00:00,تهران - تهران,--,http://www.donyabattery.com/,دارد (یک ستاره) معتبر تا 9 ماه و 21 روز,
